cle_interop,voie_nom,numero,suffixe,cad_parcelles,x,y,long,lat
87085_5300_00011,boulevard du Vigenal,11,,BT0159,1564754.76350000,5185093.75720000,1.25841059,45.85257456
87085_5300_00012,boulevard du Vigenal,12,,BT0450,1564643.66920000,5185106.62580000,1.25697683,45.85266845
87085_5300_00013,boulevard du Vigenal,13,,BT0160,1564740.88090000,5185091.14840000,1.25823261,45.85254836
87085_5300_00014,boulevard du Vigenal,14,,BT0453,1564639.46050000,5185147.85130000,1.25691103,45.85303847
87085_5300_00015,boulevard du Vigenal,15,,BT0161,1564728.28980000,5185090.14630000,1.25807080,45.85253686
87085_5300_00016,boulevard du Vigenal,16,,BT0453,1564602.92320000,5185146.86160000,1.25644095,45.85302237
87085_5300_00017,boulevard du Vigenal,17,,BT0162,1564716.29200000,5185089.68790000,1.25791648,45.85253038
87085_5300_00018,boulevard du Vigenal,18,,BT0446,1564571.36530000,5185144.94480000,1.25603524,45.85299891
87085_5300_00019,boulevard du Vigenal,19,,BT0163,1564703.64700000,5185088.79800000,1.25775395,45.85251989
87085_5300_00020,boulevard du Vigenal,20,,BT0446,1564537.59310000,5185143.64070000,1.25560085,45.85298053
87085_5300_00021,boulevard du Vigenal,21,,BT0164,1564691.51580000,5185088.02680000,1.25759800,45.85251056
87085_5300_00022,boulevard du Vigenal,22,,BT0448,1564546.44800000,5185101.51170000,1.25572672,45.85260330
87085_5300_00023,boulevard du Vigenal,23,,BT0165,1564679.80930000,5185087.41000000,1.25744748,45.85250271
87085_5300_00024,boulevard du Vigenal,24,,BT0448,1564519.66510000,5185099.71970000,1.25538245,45.85258190
87085_5300_00028,boulevard du Vigenal,28,,BT0104,1564466.33180000,5185096.70790000,1.25469673,45.85254430
87085_5300_00029,boulevard du Vigenal,29,,BT0340,1564631.66410000,5185086.17320000,1.25682805,45.85248210
87085_5300_00030,boulevard du Vigenal,30,,BT0103,1564435.87970000,5185094.27050000,1.25430540,45.85251637
87085_5300_00031,boulevard du Vigenal,31,,BT0250,1564621.17230000,5185085.62650000,1.25669314,45.85247512
87085_5300_00032,boulevard du Vigenal,32,,BT0094,1564395.90920000,5185091.83640000,1.25379154,45.85248659
87085_5300_00034,boulevard du Vigenal,34,,BT0093,1564360.90410000,5185089.96680000,1.25334145,45.85246286
87085_5300_00035,boulevard du Vigenal,35,,BT0254,1564597.36120000,5185084.69440000,1.25638688,45.85246205
87085_5300_00036,boulevard du Vigenal,36,,BT0093,1564342.00270000,5185088.42060000,1.25309856,45.85244522
87085_5300_00037,boulevard du Vigenal,37,,BT0256,1564585.97740000,5185084.13710000,1.25624049,45.85245479
87085_5300_00038,boulevard du Vigenal,38,,BT0093,1564331.59040000,5185088.05210000,1.25296463,45.85243985
87085_5300_00039,boulevard du Vigenal,39,,BT0257,1564572.31540000,5185081.97830000,1.25606522,45.85243268
87085_5300_00044,boulevard du Vigenal,44,,BT0311,1564265.77250000,5185083.02140000,1.25211877,45.85238161
87085_5300_00046,boulevard du Vigenal,46,,BT0311,1564249.07860000,5185080.03640000,1.25190471,45.85235146
87085_5300_00048,boulevard du Vigenal,48,,BT0311,1564233.71690000,5185076.56800000,1.25170794,45.85231723
87085_5300_00050,boulevard du Vigenal,50,,BT0311,1564216.72810000,5185071.16210000,1.25149077,45.85226524
87085_5300_00052,boulevard du Vigenal,52,,BT0311,1564201.06640000,5185065.44170000,1.25129077,45.85221069
87085_5300_00054,boulevard du Vigenal,54,,BT0312,1564178.51960000,5185054.86830000,1.25100351,45.85211112
87085_5300_00056,boulevard du Vigenal,56,,BT0312,1564157.63380000,5185042.46050000,1.25073816,45.85199538
87085_5300_00058,boulevard du Vigenal,58,,BT0312,1564137.33920000,5185028.35490000,1.25048089,45.85186448
87085_5300_00060,boulevard du Vigenal,60,,BT0312,1564118.63620000,5185012.70990000,1.25024456,45.85172005
87085_5300_00061,boulevard du Vigenal,61,,BT0391,1564262.59540000,5185062.02820000,1.25208380,45.85219214
87085_5300_00062,boulevard du Vigenal,62,,BT0312,1564100.29570000,5184996.52240000,1.25001304,45.85157081
87085_5300_00063,boulevard du Vigenal,63,,BT0391,1564235.85280000,5185055.80690000,1.25174130,45.85213089
87085_5300_00065,boulevard du Vigenal,65,,BT0391,1564205.60820000,5185045.03340000,1.25135501,45.85202800
87085_5300_00067,boulevard du Vigenal,67,,BP0555,1564132.60440000,5184995.64190000,1.25042920,45.85156928
87085_5300_00069,boulevard du Vigenal,69,,BP0555,1564106.25050000,5184972.55230000,1.25009648,45.85135636
87085_5300_00070,boulevard du Vigenal,70,,BP0234,1564022.66900000,5184926.64030000,1.24903354,45.85092683
87085_5300_00076,boulevard du Vigenal,76,,BP0549,1563928.06550000,5184837.36350000,1.24784102,45.85010502
87085_5300_00077,boulevard du Vigenal,77,,BP0463,1563987.72740000,5184863.79780000,1.24860154,45.85035462
87085_5300_00079,boulevard du Vigenal,79,,BP0463,1563978.45190000,5184854.98610000,1.24848463,45.85027352
87085_5300_00081,boulevard du Vigenal,81,,BP0463,1563964.39510000,5184841.61530000,1.24830747,45.85015046
87085_5300_00083,boulevard du Vigenal,83,,BP0388,1563941.97950000,5184820.98110000,1.24802477,45.84996041
87085_5300_00088,boulevard du Vigenal,88,,BP0550,1563864.75910000,5184769.97850000,1.24704520,45.84948633
87085_5300_00090,boulevard du Vigenal,90,,BP0550,1563847.23050000,5184751.28570000,1.24682486,45.84931470
87085_5300_00092,boulevard du Vigenal,92,,BP0550,1563834.46680000,5184737.34040000,1.24666451,45.84918673
87085_5300_00094,boulevard du Vigenal,94,,BP0550,1563819.38630000,5184721.18420000,1.24647497,45.84903841
87085_5300_00096,boulevard du Vigenal,96,,BP0550,1563803.27370000,5184703.64310000,1.24627254,45.84887743
87085_5300_00099,boulevard du Vigenal,99,,BO0001,1563776.25330000,5184646.09180000,1.24594104,45.84835437
87085_5300_00102,boulevard du Vigenal,102,,BP0617,1563759.44580000,5184691.33780000,1.24571186,45.84875805
87085_5300_00103,boulevard du Vigenal,103,,BO0003,1563749.85650000,5184615.38160000,1.24560996,45.84807288
87085_2145_00002,boulevard Gambetta,2,,DY0604,1564806.28770000,5182300.73200000,1.25985953,45.82745980
87085_2145_00004,boulevard Gambetta,4,,DY0425,1564794.88970000,5182303.91870000,1.25971197,45.82748623
87085_2145_00005,boulevard Gambetta,5,,DY0465,1564787.83470000,5182284.81310000,1.25962657,45.82731298
87085_2145_00005_bis,boulevard Gambetta,5,bis,DY0465,1564778.71050000,5182287.72190000,1.25950834,45.82733735
87085_2145_00006,boulevard Gambetta,6,,DY0425,1564787.53540000,5182306.83460000,1.25961652,45.82751101
87085_2145_00007,boulevard Gambetta,7,,DY0465,1564768.27810000,5182291.81170000,1.25937296,45.82737209
87085_2145_00008,boulevard Gambetta,8,,DY0425,1564778.46890000,5182309.37250000,1.25949915,45.82753206
87085_2145_00009,boulevard Gambetta,9,,DY0431,1564758.71530000,5182295.28780000,1.25924893,45.82740148
87085_2145_00010,boulevard Gambetta,10,,DY0425,1564759.48550000,5182315.94550000,1.25925303,45.82758746
87085_2145_00011,boulevard Gambetta,11,,DY0432,1564747.90980000,5182299.20740000,1.25910879,45.82743461
87085_2145_00013,boulevard Gambetta,13,,DY0438,1564731.85590000,5182304.91220000,1.25890062,45.82748277
87085_2145_00015,boulevard Gambetta,15,,DY0587,1564713.97490000,5182310.80060000,1.25866888,45.82753222
87085_2145_00017,boulevard Gambetta,17,,DY0587,1564701.85850000,5182314.85090000,1.25851183,45.82756628
87085_2145_00018,boulevard Gambetta,18,,DY0412,1564730.42260000,5182326.35110000,1.25887614,45.82767535
87085_2145_00019,boulevard Gambetta,19,,DY0440,1564694.40050000,5182317.50130000,1.25841512,45.82758865
87085_2145_00021,boulevard Gambetta,21,,DY0441,1564684.15090000,5182320.93600000,1.25828227,45.82761753
87085_2145_00022,boulevard Gambetta,22,,DY0412,1564701.99100000,5182336.00100000,1.25850758,45.82775656
87085_2145_00023,boulevard Gambetta,23,,HT0046,1564658.16540000,5182330.91930000,1.25794509,45.82770222
87085_2145_00025,boulevard Gambetta,25,,HT0045,1564643.86090000,5182335.54310000,1.25775973,45.82774100
87085_2145_00027,boulevard Gambetta,27,,HT0044,1564634.12050000,5182338.88340000,1.25763345,45.82776913
87085_2145_00028,boulevard Gambetta,28,,DY0568,1564650.29010000,5182353.74480000,1.25783733,45.82790600
87085_2145_00029,boulevard Gambetta,29,,HT0043,1564623.32610000,5182342.95430000,1.25749341,45.82780363
87085_2145_00031,boulevard Gambetta,31,,HT0182,1564614.12710000,5182346.33450000,1.25737409,45.82783223
87085_2145_00032,boulevard Gambetta,32,,DY0458,1564638.54770000,5182357.87450000,1.25768507,45.82794084
87085_2145_00033,boulevard Gambetta,33,,HT0182,1564608.05140000,5182349.07420000,1.25729514,45.82785568
87085_2145_00034,boulevard Gambetta,34,,DY0567,1564625.12200000,5182363.26000000,1.25751080,45.82798665
87085_2145_00035,boulevard Gambetta,35,,HT0182,1564594.39640000,5182357.07650000,1.25711718,45.82792497
87085_2145_00036,boulevard Gambetta,36,,DY0567,1564615.38830000,5182367.63890000,1.25738432,45.82802412
87085_2145_00040,boulevard Gambetta,40,,DY0561,1564587.24690000,5182385.69770000,1.25701713,45.82818103
87085_2145_00041,boulevard Gambetta,41,,HT0107,1564573.70640000,5182371.14430000,1.25684699,45.82804745
87085_2145_00043,boulevard Gambetta,43,,HT0041,1564552.30470000,5182388.46330000,1.25656673,45.82819903
87085_2145_00044,boulevard Gambetta,44,,DY0562,1564569.19410000,5182400.05120000,1.25678079,45.82830659
87085_2145_00045,boulevard Gambetta,45,,HT0038,1564539.48320000,5182399.46070000,1.25639865,45.82829543
87085_2145_00047,boulevard Gambetta,47,,HT0037,1564531.00990000,5182407.27900000,1.25628742,45.82836409
87085_2145_00050,boulevard Gambetta,50,,DY0003,1564551.61210000,5182415.69490000,1.25655015,45.82844385
87085_2145_00051,boulevard Gambetta,51,,HT0036,1564522.46250000,5182415.48020000,1.25617512,45.82843618
87085_2145_00053,boulevard Gambetta,53,,DL0122,1564504.10310000,5182436.93300000,1.25593283,45.82862555
87085_2145_00055,boulevard Gambetta,55,,DL0244,1564498.50040000,5182445.09560000,1.25585844,45.82869787
87085_2145_00056,boulevard Gambetta,56,,DL0084,1564519.96580000,5182449.77930000,1.25613333,45.82874423
87085_2145_00057,boulevard Gambetta,57,,DL0120,1564490.16900000,5182455.76010000,1.25574823,45.82879216
87085_2145_00058,boulevard Gambetta,58,,DL0181,1564513.39430000,5182458.14210000,1.25604641,45.82881816
87085_2145_00059,boulevard Gambetta,59,,DL0214,1564483.59720000,5182464.54280000,1.25566119,45.82886987
87085_2145_00060,boulevard Gambetta,60,,DL0088,1564506.66910000,5182466.91940000,1.25595740,45.82889580
87085_2145_00061,boulevard Gambetta,61,,DL0214,1564478.01220000,5182472.02240000,1.25558722,45.82893606
87085_2145_00062,boulevard Gambetta,62,,DL0089,1564492.23630000,5182486.31720000,1.25576622,45.82906745
87085_2145_00063,boulevard Gambetta,63,,DL0214,1564472.44820000,5182479.31250000,1.25551357,45.82900054
87085_2145_00064,boulevard Gambetta,64,,DL0090,1564484.72110000,5182496.67750000,1.25566660,45.82915916
87085_2145_00065,boulevard Gambetta,65,,DL0116,1564467.50940000,5182485.72340000,1.25544821,45.82905723
87085_2145_00066,boulevard Gambetta,66,,DL0094,1564477.58780000,5182505.86260000,1.25557222,45.82924038
87085_2145_00067,boulevard Gambetta,67,,DL0195,1564462.36990000,5182493.11460000,1.25537999,45.82912271
87085_2145_00068,boulevard Gambetta,68,,DL0095,1564484.41170000,5182521.35370000,1.25565566,45.82938108
87085_2145_00069,boulevard Gambetta,69,,DL0195,1564453.00890000,5182505.20380000,1.25525613,45.82922961
87085_2145_00070,boulevard Gambetta,70,,DL0097,1564469.14430000,5182516.94450000,1.25546044,45.82933841
87085_2145_00071,boulevard Gambetta,71,,DL0114,1564447.12280000,5182512.54580000,1.25517832,45.82929450
87085_2145_00072,boulevard Gambetta,72,,DL0098,1564462.34300000,5182525.82560000,1.25537042,45.82941696
87085_2145_00073,boulevard Gambetta,73,,DL0112,1564440.84330000,5182522.41750000,1.25509473,45.82938206
87085_2145_00074,boulevard Gambetta,74,,DL0100,1564456.90650000,5182534.73990000,1.25529795,45.82949608
87085_2145_00075,boulevard Gambetta,75,,DL0111,1564436.12010000,5182534.57720000,1.25503052,45.82949052
87085_2145_00076,boulevard Gambetta,76,,DL0101,1564452.86790000,5182545.35430000,1.25524299,45.82959076
87085_2145_00077,boulevard Gambetta,77,,DL0110,1564434.25080000,5182541.85810000,1.25500442,45.82955564
87085_2145_00079,boulevard Gambetta,79,,DL0109,1564431.64320000,5182549.50860000,1.25496871,45.82962395
87085_2145_00081,boulevard Gambetta,81,,DL0107,1564428.02770000,5182560.80170000,1.25491900,45.82972483
87085_2215_00002,boulevard Georges Clémenceau,2,,CM0418,1565650.16200000,5184953.20760000,1.26997654,45.85148580
87085_2215_00004,boulevard Georges Clémenceau,4,,CM0417,1565639.26950000,5184951.57870000,1.26983678,45.85146901
87085_2215_00006,boulevard Georges Clémenceau,6,,CM0416,1565630.98820000,5184950.12620000,1.26973058,45.85145433
87085_2215_00008,boulevard Georges Clémenceau,8,,CM0415,1565621.73690000,5184948.65760000,1.26961190,45.85143931
87085_2215_00010,boulevard Georges Clémenceau,10,,CM0414,1565607.49020000,5184945.53840000,1.26942938,45.85140847
87085_2215_00012,boulevard Georges Clémenceau,12,,CM0413,1565597.78610000,5184944.13730000,1.26930485,45.85139397
87085_2215_00014,boulevard Georges Clémenceau,14,,CM0412,1565590.08880000,5184942.89620000,1.26920611,45.85138130
87085_2215_00016,boulevard Georges Clémenceau,16,,CM0411,1565581.27570000,5184941.20810000,1.26909313,45.85136439
87085_2215_00018,boulevard Georges Clémenceau,18,,CM0410,1565565.67240000,5184938.50290000,1.26889303,45.85133700
87085_2215_00020,boulevard Georges Clémenceau,20,,CM0409,1565557.03150000,5184937.04250000,1.26878220,45.85132218
87085_2215_00022,boulevard Georges Clémenceau,22,,CM0408,1565548.21690000,5184935.66570000,1.26866912,45.85130807
87085_2215_00024,boulevard Georges Clémenceau,24,,CM0407,1565538.47390000,5184933.98510000,1.26854417,45.85129104
87085_2215_00026,boulevard Georges Clémenceau,26,,CM0406,1565526.15730000,5184931.51640000,1.26838631,45.85126643
87085_2215_00029,boulevard Georges Clémenceau,29,,CM0809,1565495.34280000,5184893.96010000,1.26800015,45.85092256
87085_2215_00030,boulevard Georges Clémenceau,30,,CM0405,1565506.58530000,5184928.02610000,1.26813534,45.85123120
87085_2215_00032,boulevard Georges Clémenceau,32,,CM0404,1565498.40840000,5184926.74780000,1.26803043,45.85121810
87085_2215_00033,boulevard Georges Clémenceau,33,,CM0377,1565461.74060000,5184906.84930000,1.26756399,45.85103193
87085_2215_00034,boulevard Georges Clémenceau,34,,CM0403,1565489.88710000,5184925.30720000,1.26792114,45.85120348
87085_2215_00035,boulevard Georges Clémenceau,35,,CM0380,1565449.49020000,5184907.92500000,1.26740599,45.85103921
87085_2215_00036,boulevard Georges Clémenceau,36,,CM0402,1565474.55920000,5184923.93360000,1.26772421,45.85118812
87085_2215_00037,boulevard Georges Clémenceau,37,,CM0382,1565438.61540000,5184909.70350000,1.26726550,45.85105308
87085_2215_00038,boulevard Georges Clémenceau,38,,CM0401,1565462.06520000,5184924.47130000,1.26756323,45.85119051
87085_2215_00039,boulevard Georges Clémenceau,39,,CM0384,1565428.60220000,5184911.69250000,1.26713604,45.85106901
87085_2215_00040,boulevard Georges Clémenceau,40,,CM0400,1565454.39970000,5184925.05250000,1.26746439,45.85119424
87085_2215_00041,boulevard Georges Clémenceau,41,,CM0386,1565420.69440000,5184914.47420000,1.26703347,45.85109248
87085_2215_00042,boulevard Georges Clémenceau,42,,CM0399,1565440.33170000,5184927.36560000,1.26728265,45.85121229
87085_2215_00043,boulevard Georges Clémenceau,43,,CM0397,1565410.08480000,5184918.18830000,1.26689585,45.85112382
87085_2215_00044,boulevard Georges Clémenceau,44,,CM0398,1565427.27870000,5184930.58160000,1.26711372,45.85123867
87085_2215_00045,boulevard Georges Clémenceau,45,,CM0396,1565397.32500000,5184923.03180000,1.26673024,45.85116489
87085_2215_00047,boulevard Georges Clémenceau,47,,CM0395,1565381.51790000,5184923.18970000,1.26652671,45.85116322
87085_2235_00002,boulevard Georges Périn,2,,EH0005,1565015.57730000,5182743.14180000,1.26242833,45.83148065
87085_2235_00005,boulevard Georges Périn,5,,EH0163,1565037.59340000,5182731.93430000,1.26271479,45.83138416
87085_2235_00007,boulevard Georges Périn,7,,EH0163,1565038.59120000,5182726.76660000,1.26272908,45.83133786
87085_2235_00009,boulevard Georges Périn,9,,EH0163,1565039.62540000,5182722.36850000,1.26274362,45.83129850
87085_2235_00011,boulevard Georges Périn,11,,EH0165,1565041.07850000,5182713.77860000,1.26276473,45.83122152
87085_2235_00012,boulevard Georges Périn,12,,EH0005,1565029.53350000,5182668.37980000,1.26262891,45.83081086
87085_2235_00013,boulevard Georges Périn,13,,EH0165,1565042.19450000,5182707.46130000,1.26278087,45.83116491
87085_2235_00015,boulevard Georges Périn,15,,EH0165,1565043.27290000,5182701.13300000,1.26279652,45.83110819
87085_2235_00015_bis,boulevard Georges Périn,15,bis,EH0008,1565045.55600000,5182689.21450000,1.26282900,45.83100100
87085_2235_00017,boulevard Georges Périn,17,,EH0008,1565047.72050000,5182676.84860000,1.26286057,45.83089061
87085_2235_00017_bis,boulevard Georges Périn,17,bis,EH0008,1565049.89710000,5182666.47800000,1.26289100,45.83079800
87085_2235_00019,boulevard Georges Périn,19,,EH0008,1565051.49030000,5182656.18950000,1.26291488,45.83070551
87085_2235_00021,boulevard Georges Périn,21,,EH0008,1565055.45030000,5182635.73870000,1.26297158,45.83052232
87085_3145_00001,boulevard Louis Blanc,1,,EH0186,1565022.67060000,5182518.51680000,1.26258267,45.82946141
87085_3145_00002,boulevard Louis Blanc,2,,EH0145,1564996.58920000,5182512.55330000,1.26224874,45.82940264
87085_3145_00003,boulevard Louis Blanc,3,,EH0125,1565018.10280000,5182511.22300000,1.26252594,45.82939490
87085_3145_00004,boulevard Louis Blanc,4,,EH0144,1564986.09800000,5182493.85040000,1.26211899,45.82923234
87085_3145_00005,boulevard Louis Blanc,5,,EH0126,1565012.58470000,5182500.95880000,1.26245782,45.82930148
87085_3145_00006,boulevard Louis Blanc,6,,EH0143,1564979.17540000,5182481.80260000,1.26203329,45.82912260
87085_3145_00007,boulevard Louis Blanc,7,,EH0127,1565006.17270000,5182488.97180000,1.26237868,45.82919240
87085_3145_00008,boulevard Louis Blanc,8,,EH0142,1564971.86470000,5182468.38700000,1.26194299,45.82900049
87085_3145_00009,boulevard Louis Blanc,9,,EH0128,1565001.70320000,5182481.01870000,1.26232340,45.82911998
87085_3145_00010,boulevard Louis Blanc,10,,EH0141,1564965.34560000,5182457.42360000,1.26186218,45.82890059
87085_3145_00011,boulevard Louis Blanc,11,,EH0129,1564998.00930000,5182474.81290000,1.26227761,45.82906343
87085_3145_00012,boulevard Louis Blanc,12,,EH0139,1564959.19660000,5182446.35870000,1.26178617,45.82879984
87085_3145_00013,boulevard Louis Blanc,13,,EH0131,1564988.39040000,5182457.28580000,1.26215876,45.82890387
87085_3145_00014,boulevard Louis Blanc,14,,DY0265,1564942.39360000,5182418.91570000,1.26157766,45.82854968
